seed,player1_agent,player2_agent,matchup,depth,heuristic,minimax_alpha_beta,p1_depth,p2_depth,p1_heuristic,p2_heuristic,p1_alpha_beta,p2_alpha_beta,winner,p1_won,p2_won,plies,avg_move_time,p1_avg_move_time,p2_avg_move_time,p1_nodes_per_move,p2_nodes_per_move
5007,Random,Minimax,Random vs Minimax,3,balanceada,True,,3,,balanceada,,True,2,0,1,6,0.04918820830062032,4.427763633430004e-05,0.09833213896490633,,857.0
5008,Random,Minimax,Random vs Minimax,3,balanceada,True,,3,,balanceada,,True,2,0,1,6,0.047931729175616056,3.8986365931729473e-05,0.09582447198530038,,573.6666666666666
5009,Random,Minimax,Random vs Minimax,3,balanceada,True,,3,,balanceada,,True,1,1,0,7,0.04030113073531538,2.908302121795714e-05,0.09399719435411195,,1026.0
5000,Expectimax,Random,Expectimax vs Random,3,balanceada,True,3,,balanceada,,,,1,1,0,5,0.4720698418095708,0.7867642499816915,2.8229551389813423e-05,21170.333333333332,
5001,Expectimax,Random,Expectimax vs Random,3,balanceada,True,3,,balanceada,,,,1,1,0,5,0.8255549421533942,1.375909111617754,2.3687956854701042e-05,33178.333333333336,
5002,Expectimax,Random,Expectimax vs Random,3,balanceada,True,3,,balanceada,,,,1,1,0,7,0.6946129524149001,1.2155410417180974,4.216667730361223e-05,31952.5,
5003,Expectimax,Random,Expectimax vs Random,3,balanceada,True,3,,balanceada,,,,1,1,0,7,0.36484669656160157,0.6384578959841747,3.176399817069372e-05,14806.25,
5004,Expectimax,Random,Expectimax vs Random,3,balanceada,True,3,,balanceada,,,,1,1,0,5,0.29902428379282353,0.4983603616322701,2.0167033653706312e-05,11433.333333333334,
5005,Expectimax,Random,Expectimax vs Random,3,balanceada,True,3,,balanceada,,,,1,1,0,7,0.710737732139283,1.2437607292667963,4.040263593196869e-05,31924.0,
5006,Expectimax,Random,Expectimax vs Random,3,balanceada,True,3,,balanceada,,,,1,1,0,7,0.45763123815413564,0.800817468756577,4.9597350880503654e-05,20955.0,
5007,Expectimax,Random,Expectimax vs Random,3,balanceada,True,3,,balanceada,,,,1,1,0,5,0.28954960801638663,0.4825664439704269,2.4354085326194763e-05,11429.333333333334,
5008,Expectimax,Random,Expectimax vs Random,3,balanceada,True,3,,balanceada,,,,1,1,0,5,0.42821380840614437,0.7136632500526806,3.964593634009361e-05,17939.333333333332,
5009,Expectimax,Random,Expectimax vs Random,3,balanceada,True,3,,balanceada,,,,1,1,0,7,0.6723987795745155,1.1766743747575674,3.13193304464221e-05,25176.75,
5000,Random,Expectimax,Random vs Expectimax,3,balanceada,True,,3,,balanceada,,,2,0,1,6,0.2549154236524676,5.3305954982837043e-05,0.5097775413499525,,14033.0
5001,Random,Expectimax,Random vs Expectimax,3,balanceada,True,,3,,balanceada,,,2,0,1,4,0.29304303126991726,8.76040430739522e-05,0.5859984584967606,,13963.5
5002,Random,Expectimax,Random vs Expectimax,3,balanceada,True,,3,,balanceada,,,2,0,1,6,0.3337001806939952,5.14306981737415e-05,0.6673489306898167,,16945.0
5003,Random,Expectimax,Random vs Expectimax,3,balanceada,True,,3,,balanceada,,,2,0,1,6,0.17854453481656188,3.359730665882429e-05,0.35705547232646495,,10079.333333333334
5004,Random,Expectimax,Random vs Expectimax,3,balanceada,True,,3,,balanceada,,,2,0,1,6,0.06437354150693864,3.4027344857652984e-05,0.1287130556690196,,3643.6666666666665
5005,Random,Expectimax,Random vs Expectimax,3,balanceada,True,,3,,balanceada,,,2,0,1,6,0.07476363897634049,2.9166617120305698e-05,0.14949811133556068,,3944.6666666666665
5006,Random,Expectimax,Random vs Expectimax,3,balanceada,True,,3,,balanceada,,,2,0,1,6,0.27636423617756617,4.188898795594772e-05,0.5526865833671764,,13263.333333333334
5007,Random,Expectimax,Random vs Expectimax,3,balanceada,True,,3,,balanceada,,,2,0,1,6,0.11539164598798379,6.998629154016574e-05,0.2307133056844274,,6312.333333333333
5008,Random,Expectimax,Random vs Expectimax,3,balanceada,True,,3,,balanceada,,,2,0,1,6,0.3147399165124322,4.105533783634504e-05,0.629438777687028,,13402.0
5009,Random,Expectimax,Random vs Expectimax,3,balanceada,True,,3,,balanceada,,,1,1,0,7,0.14969008327794395,3.544799983501434e-05,0.34922959698208916,,7420.0
5000,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,True,internal,2,0,1,6,0.2936482082974787,0.3801464996067807,0.2071499169881766,2713.0,
5001,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,True,internal,2,0,1,6,0.21340370818506926,0.29585511101565015,0.1309523053544884,1933.0,
5002,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,True,internal,2,0,1,6,0.40419557618830976,0.23590873600915074,0.5724824163674688,1962.3333333333333,
5003,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,True,internal,2,0,1,6,0.2502842293276141,0.22821023633393148,0.27235822232129675,1394.0,
5004,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,True,internal,1,1,0,7,0.07924659513602299,0.10025105226668529,0.05124065229513993,1126.0,
5005,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,True,internal,2,0,1,6,0.4177805626920114,0.27071011140166473,0.564851013982358,2412.3333333333335,
5006,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,True,internal,2,0,1,6,0.3230017916842674,0.20342602767050266,0.4425775556980322,1493.0,
5007,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,True,internal,1,1,0,7,0.07826686341182462,0.097433000250021,0.05271201429422945,1009.75,
5008,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,True,internal,2,0,1,6,0.2323522638568344,0.19342155572182188,0.271282971991847,1548.0,
5009,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,True,internal,2,0,1,6,0.35523485431137186,0.38877505564596504,0.32169465297677863,2722.6666666666665,
5000,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,True,1,1,0,5,0.5401567665860056,0.7483164859780421,0.2279171874979511,,2207.0
5001,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,True,1,1,0,3,1.126996444305405,1.5970190624939278,0.1869512079283595,,1155.0
5002,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,True,2,0,1,6,0.8343782083441814,1.5413068193399038,0.12744959734845906,,888.0
5003,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,True,1,1,0,7,0.29679740471432786,0.47577707274467684,0.058157847340529166,,625.3333333333334
5004,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,True,1,1,0,1,0.8740943330340087,0.8740943330340087,0.0,,0.0
5005,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,True,2,0,1,6,0.8134493821611007,1.483313070028089,0.14358569429411241,,833.6666666666666
5006,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,True,2,0,1,6,0.6354061109789958,1.1342746946417417,0.1365375273162499,,754.3333333333334
5007,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,True,1,1,0,5,0.26057181663345547,0.39380108336141956,0.06072791654150933,,257.0
5008,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,True,1,1,0,7,0.24484779742280288,0.3657837289501913,0.08359988871961832,,643.0
5009,Stratagem,Minimax,Stratagem vs Minimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,True,1,1,0,5,0.7719507165718824,1.132345319647963,0.23135881195776165,,1586.0
5000,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,,internal,1,1,0,3,0.9906391529754425,1.0492078959941864,0.8735016669379547,29688.0,
5001,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,,internal,1,1,0,5,0.8780321498168633,1.3354531526953604,0.19190064549911767,34135.666666666664,
5002,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,,internal,2,0,1,6,1.0319798679750722,1.5436524859784793,0.5203072499716654,41309.0,
5003,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,,internal,2,0,1,6,0.537087764008902,0.8060491946913922,0.2681263333264117,21116.0,
5004,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,,internal,1,1,0,7,0.2240826607116365,0.3525064687419217,0.05285091667125622,8454.25,
5005,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,,internal,2,0,1,6,1.0162485206577305,1.5635314719984308,0.46896556931703043,40823.0,
5006,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,,internal,2,0,1,6,0.9623144026845694,1.222865389000314,0.7017634163688248,31342.666666666668,
5007,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,,internal,1,1,0,7,0.21969004141698992,0.3424463119881693,0.056015013988750674,8476.75,
5008,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,,internal,2,0,1,6,0.5529846598704656,0.6926869030188149,0.41328241672211635,17624.0,
5009,Expectimax,Stratagem,Expectimax vs Stratagem,3,balanceada,True,3,3,balanceada,stratagem_internal,,internal,1,1,0,3,1.4977890553030495,1.8911367289838381,0.7110937079414725,47109.5,
5000,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,,2,0,1,6,0.46663873598057154,0.7281534582919752,0.20512401366916796,,6380.0
5001,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,,1,1,0,3,1.1882860000090052,1.5887479374650866,0.38736212509684265,,6791.0
5002,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,,2,0,1,6,1.019205145848294,1.4741685696644709,0.5642417220321173,,15203.666666666666
5003,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,,1,1,0,7,0.32874436914322097,0.47030689599341713,0.1399943333429595,,3878.6666666666665
5004,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,,1,1,0,1,0.9433603339130059,0.9433603339130059,0.0,,0.0
5005,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,,2,0,1,6,1.0948928543366492,1.4732364860052864,0.716549222668012,,18201.666666666668
5006,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,,2,0,1,6,0.9594886530151902,0.9999690280528739,0.9190082779775063,,21346.333333333332
5007,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,,1,1,0,7,0.17744307128512965,0.26308126052026637,0.06325881897161405,,1716.3333333333333
5008,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,,2,0,1,4,0.46129789573024027,0.7643122504814528,0.15828354097902775,,4576.5
5009,Stratagem,Expectimax,Stratagem vs Expectimax,3,balanceada,True,3,3,stratagem_internal,balanceada,internal,,1,1,0,5,0.9240048248087988,1.2476977220115562,0.4384654790046625,,12748.0
5000,Minimax,Minimax,Minimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,False,False,2,0,1,6,0.5884471736499108,0.941226402646862,0.2356679446529597,24405.666666666668,6305.666666666667
5001,Minimax,Minimax,Minimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,False,False,1,1,0,7,0.6364859164293323,1.011165926756803,0.13691256932603815,25707.5,3786.0
5002,Minimax,Minimax,Minimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,False,False,2,0,1,6,1.0230937568315615,1.5609537776714812,0.4852337359916419,40861.666666666664,12084.666666666666
5003,Minimax,Minimax,Minimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,False,False,1,1,0,7,0.5015828272859965,0.6163268645177595,0.3485907776436458,15927.75,8794.666666666666
5004,Minimax,Minimax,Minimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,False,False,2,0,1,6,0.21446477815819284,0.3729278753356387,0.05600168098074695,10689.333333333334,1702.6666666666667
5005,Minimax,Minimax,Minimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,False,False,2,0,1,6,1.0109203751587,1.5379206669749692,0.4839200833424305,40857.666666666664,12085.0
5006,Minimax,Minimax,Minimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,False,False,2,0,1,6,0.752597743140844,1.0091663753070559,0.4960291109746322,27487.333333333332,12291.0
5007,Minimax,Minimax,Minimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,False,False,1,1,0,5,0.2668556749820709,0.38449884733806056,0.0903909164480865,10829.0,2491.0
5008,Minimax,Minimax,Minimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,False,False,1,1,0,7,0.450360005987542,0.546776187751675,0.321805096968698,13568.25,7297.0
5009,Minimax,Minimax,Minimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,False,False,2,0,1,6,0.8755539583507925,1.3192929166834801,0.4318150000181049,36293.666666666664,11100.333333333334
5000,Expectimax,Minimax,Expectimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,,False,2,0,1,6,0.6206522360250043,0.8837190417107195,0.3575854303392892,24105.666666666668,10352.333333333334
5001,Expectimax,Minimax,Expectimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,,False,1,1,0,7,0.614207083542299,0.9714455522189382,0.13788912530678013,25707.25,3783.0
5002,Expectimax,Minimax,Expectimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,,False,2,0,1,6,1.1009545348933898,1.5958220697163294,0.6060870000704502,43582.333333333336,17020.0
5003,Expectimax,Minimax,Expectimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,,False,1,1,0,7,0.5475378511639845,0.6893752500182018,0.35842131935836125,15928.0,8791.666666666666
5004,Expectimax,Minimax,Expectimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,,False,2,0,1,6,0.21239246567711234,0.3690900976847236,0.055694833669501044,10689.333333333334,1705.0
5005,Expectimax,Minimax,Expectimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,,False,2,0,1,6,1.1166980763276417,1.6240857359953225,0.6093104166599611,43582.333333333336,17020.0
5006,Expectimax,Minimax,Expectimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,,False,2,0,1,6,1.030057999829296,1.2144328053109348,0.8456831943476573,30834.666666666668,21508.0
5007,Expectimax,Minimax,Expectimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,,False,2,0,1,6,0.2750158958369866,0.4865144583163783,0.06351733335759491,10545.666666666666,1714.3333333333333
5008,Expectimax,Minimax,Expectimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,,False,1,1,0,7,0.43911873183346223,0.48646302049746737,0.37599301361478865,13568.5,9799.666666666666
5009,Expectimax,Minimax,Expectimax vs Minimax,3,balanceada,False,3,3,balanceada,balanceada,,False,2,0,1,6,0.833799895849855,1.2988353333591174,0.3687644583405927,35595.0,8843.0
5000,Minimax,Expectimax,Minimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,False,,1,1,0,7,0.4809996427169868,0.6599955937708728,0.24233837464513877,18592.5,6528.333333333333
5001,Minimax,Expectimax,Minimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,False,,1,1,0,7,0.6236253573193348,0.9868196043244097,0.1393663613125682,25825.75,3836.0
5002,Minimax,Expectimax,Minimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,False,,1,1,0,7,0.8747263868738498,1.1601710414979607,0.49413351404170197,31517.75,12385.333333333334
5003,Minimax,Expectimax,Minimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,False,,2,0,1,6,0.5500761735020205,0.7953553470239664,0.30479699998007465,21124.333333333332,8811.0
5004,Minimax,Expectimax,Minimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,False,,1,1,0,7,0.2231433393234121,0.34634568777983077,0.05887354138152053,8615.75,1795.6666666666667
5005,Minimax,Expectimax,Minimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,False,,1,1,0,7,0.8753461248540718,1.2070469372265507,0.4330783750241001,31520.75,12385.333333333334
5006,Minimax,Expectimax,Minimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,False,,2,0,1,6,0.778155722170292,1.1109712223211925,0.4453402220193918,29162.333333333332,12357.333333333334
5007,Minimax,Expectimax,Minimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,False,,1,1,0,7,0.2000892381682726,0.3035675002611242,0.06211822204447041,8592.0,1716.3333333333333
5008,Minimax,Expectimax,Minimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,False,,2,0,1,6,0.4683639307040721,0.6865554030518979,0.25017245835624635,17978.333333333332,7313.333333333333
5009,Minimax,Expectimax,Minimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,False,,1,1,0,7,0.7272754822957462,0.9961651249905117,0.36875595870272565,26084.5,11117.0
5000,Expectimax,Expectimax,Expectimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,,,2,0,1,6,0.6363382988686984,0.911274403023223,0.3614021947141737,26625.333333333332,10405.333333333334
5001,Expectimax,Expectimax,Expectimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,,,1,1,0,7,0.6248566965805367,0.9905369479965884,0.13728302802580097,25825.5,3833.0
5002,Expectimax,Expectimax,Expectimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,,,1,1,0,7,0.9336812858236954,1.1919396982120816,0.5893367359725138,32691.5,17021.333333333332
5003,Expectimax,Expectimax,Expectimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,,,2,0,1,6,0.5635624933444584,0.8170396390293414,0.31008534765957546,21158.0,9063.333333333334
5004,Expectimax,Expectimax,Expectimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,,,1,1,0,7,0.2253373691512804,0.3503652395156678,0.05863354199876388,8616.0,1798.6666666666667
5005,Expectimax,Expectimax,Expectimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,,,1,1,0,7,0.9575974464283458,1.2142505415249616,0.615393319632858,32691.75,17021.333333333332
5006,Expectimax,Expectimax,Expectimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,,,1,1,0,5,1.1697628502501174,1.124671805727606,1.2373994170338847,31111.333333333332,32013.0
5007,Expectimax,Expectimax,Expectimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,,,1,1,0,7,0.21665986900084785,0.33289933323976584,0.06167391668229053,8595.0,1714.0
5008,Expectimax,Expectimax,Expectimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,,,2,0,1,6,0.5535459650175957,0.7216334996822601,0.3854584303529312,19050.333333333332,10233.666666666666
5009,Expectimax,Expectimax,Expectimax vs Expectimax,3,balanceada,False,3,3,balanceada,balanceada,,,2,0,1,6,0.8163621112083396,1.3340843333862722,0.2986398890304069,35595.0,8845.333333333334
5000,Minimax,Random,Minimax vs Random,3,balanceada,False,3,,balanceada,,False,,1,1,0,7,0.36568962511539993,0.6399228127265815,4.537496715784073e-05,18583.5,
5001,Minimax,Random,Minimax vs Random,3,balanceada,False,3,,balanceada,,False,,1,1,0,7,0.5261901488494394,0.9208177604887169,1.9999997069438297e-05,24879.0,
5002,Minimax,Random,Minimax vs Random,3,balanceada,False,3,,balanceada,,False,,1,1,0,7,0.683479136853878,1.1960561249579769,4.315271507948637e-05,32975.0,
5003,Minimax,Random,Minimax vs Random,3,balanceada,False,3,,balanceada,,False,,1,1,0,7,0.32076555357447695,0.5613226252316963,2.2791364851097267e-05,14811.0,
5004,Minimax,Random,Minimax vs Random,3,balanceada,False,3,,balanceada,,False,,1,1,0,5,0.2708307834342122,0.45137223636265844,1.8604041542857885e-05,11433.333333333334,
5005,Minimax,Random,Minimax vs Random,3,balanceada,False,3,,balanceada,,False,,1,1,0,7,0.6627683570176097,1.1598208125215024,3.1749679086109005e-05,31210.0,
5006,Minimax,Random,Minimax vs Random,3,balanceada,False,3,,balanceada,,False,,1,1,0,7,0.4570735714597894,0.7998504687857348,3.770835852871338e-05,22226.75,
5007,Minimax,Random,Minimax vs Random,3,balanceada,False,3,,balanceada,,False,,1,1,0,7,0.1952509704278782,0.34167494825669564,1.8999989454944927e-05,8575.5,
5008,Minimax,Random,Minimax vs Random,3,balanceada,False,3,,balanceada,,False,,1,1,0,7,0.2900303750232394,0.5075306980288588,2.9944349080324173e-05,13482.5,
5009,Minimax,Random,Minimax vs Random,3,balanceada,False,3,,balanceada,,False,,1,1,0,7,0.5218672617005983,0.9132431142497808,3.2791635021567345e-05,25599.75,
5000,Random,Minimax,Random vs Minimax,3,balanceada,False,,3,,balanceada,,False,2,0,1,6,0.26240741649720195,4.205495739976565e-05,0.5247727780370042,,13470.666666666666
5001,Random,Minimax,Random vs Minimax,3,balanceada,False,,3,,balanceada,,False,2,0,1,4,0.2420624374935869,7.574999472126365e-05,0.48404912499245256,,13963.5
5002,Random,Minimax,Random vs Minimax,3,balanceada,False,,3,,balanceada,,False,2,0,1,6,0.29986359033500776,4.5041670091450214e-05,0.5996821389999241,,16944.0
5003,Random,Minimax,Random vs Minimax,3,balanceada,False,,3,,balanceada,,False,2,0,1,6,0.19789642365261292,4.062495039155086e-05,0.39575222235483426,,10372.0
5004,Random,Minimax,Random vs Minimax,3,balanceada,False,,3,,balanceada,,False,2,0,1,6,0.06177795152567948,3.3680698834359646e-05,0.1235222223525246,,3643.6666666666665
5005,Random,Minimax,Random vs Minimax,3,balanceada,False,,3,,balanceada,,False,2,0,1,6,0.07219833380077034,2.9278298219045002e-05,0.14436738930332163,,3944.6666666666665
5006,Random,Minimax,Random vs Minimax,3,balanceada,False,,3,,balanceada,,False,2,0,1,6,0.26496972898409393,4.2833310241500534e-05,0.5298966246579463,,13330.0
5007,Random,Minimax,Random vs Minimax,3,balanceada,False,,3,,balanceada,,False,2,0,1,6,0.11955056935160731,4.681933205574751e-05,0.23905431937115887,,6851.0
5008,Random,Minimax,Random vs Minimax,3,balanceada,False,,3,,balanceada,,False,2,0,1,6,0.260224944485041,4.5416682648162045e-05,0.5204044722874338,,13537.0
5009,Random,Minimax,Random vs Minimax,3,balanceada,False,,3,,balanceada,,False,2,0,1,6,0.12494640269627173,3.5638726937274136e-05,0.2498571666656062,,7418.666666666667
5000,Expectimax,Random,Expectimax vs Random,3,balanceada,False,3,,balanceada,,,,1,1,0,5,0.43285489154513923,0.7214051246022185,2.9541959520429373e-05,21170.333333333332,
5001,Expectimax,Random,Expectimax vs Random,3,balanceada,False,3,,balanceada,,,,1,1,0,5,0.7672688086051493,1.278758458676748,3.433349775150418e-05,33178.333333333336,
5002,Expectimax,Random,Expectimax vs Random,3,balanceada,False,3,,balanceada,,,,1,1,0,7,0.6735303514204654,1.1786467709753197,4.179201399286588e-05,31952.5,
5003,Expectimax,Random,Expectimax vs Random,3,balanceada,False,3,,balanceada,,,,1,1,0,7,0.32007486301673843,0.5601122395310085,2.5027664378285408e-05,14806.25,
5004,Expectimax,Random,Expectimax vs Random,3,balanceada,False,3,,balanceada,,,,1,1,0,5,0.23895557539071888,0.39824748632963747,1.7708982340991497e-05,11433.333333333334,
5005,Expectimax,Random,Expectimax vs Random,3,balanceada,False,3,,balanceada,,,,1,1,0,7,0.6810659225863803,1.191835197765613,4.022234740356604e-05,31924.0,
5006,Expectimax,Random,Expectimax vs Random,3,balanceada,False,3,,balanceada,,,,1,1,0,7,0.47233492841145824,0.8265617704892065,3.247230779379606e-05,20955.0,
5007,Expectimax,Random,Expectimax vs Random,3,balanceada,False,3,,balanceada,,,,1,1,0,5,0.24384174980223178,0.4063899720398088,1.941644586622715e-05,11429.333333333334,
5008,Expectimax,Random,Expectimax vs Random,3,balanceada,False,3,,balanceada,,,,1,1,0,5,0.3988501749932766,0.6647274166656038,3.431248478591442e-05,17939.333333333332,
5009,Expectimax,Random,Expectimax vs Random,3,balanceada,False,3,,balanceada,,,,1,1,0,7,0.505590738279612,0.8847635417187121,2.7000360811750095e-05,25176.75,
5000,Random,Expectimax,Random vs Expectimax,3,balanceada,False,,3,,balanceada,,,2,0,1,6,0.272459013814417,5.0944314959148564e-05,0.5448670833138749,,14033.0
5001,Random,Expectimax,Random vs Expectimax,3,balanceada,False,,3,,balanceada,,,2,0,1,4,0.288069676986197,8.114543743431568e-05,0.5760582085349597,,13963.5
5002,Random,Expectimax,Random vs Expectimax,3,balanceada,False,,3,,balanceada,,,2,0,1,6,0.2677053195075132,4.470868346591791e-05,0.5353659303315604,,16945.0
5003,Random,Expectimax,Random vs Expectimax,3,balanceada,False,,3,,balanceada,,,2,0,1,6,0.1976343336670349,3.162534752239784e-05,0.3952370419865474,,10079.333333333334
5004,Random,Expectimax,Random vs Expectimax,3,balanceada,False,,3,,balanceada,,,2,0,1,6,0.06325764600963642,3.5375007428228855e-05,0.1264799170118446,,3643.6666666666665
5005,Random,Expectimax,Random vs Expectimax,3,balanceada,False,,3,,balanceada,,,2,0,1,6,0.07320949314938237,3.266664377103249e-05,0.1463863196549937,,3944.6666666666665
5006,Random,Expectimax,Random vs Expectimax,3,balanceada,False,,3,,balanceada,,,2,0,1,6,0.2647964448357622,4.405598156154156e-05,0.5295488336899629,,13263.333333333334
5007,Random,Expectimax,Random vs Expectimax,3,balanceada,False,,3,,balanceada,,,2,0,1,6,0.11000784049974754,4.05280152335763e-05,0.2199751529842615,,6312.333333333333
5008,Random,Expectimax,Random vs Expectimax,3,balanceada,False,,3,,balanceada,,,2,0,1,6,0.25002582600185025,3.819400444626808e-05,0.5000134579992542,,13402.0
5009,Random,Expectimax,Random vs Expectimax,3,balanceada,False,,3,,balanceada,,,1,1,0,7,0.10606585729068943,3.1864503398537636e-05,0.24744451434041062,,7420.0
5000,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,False,internal,2,0,1,6,0.5258299376388701,0.8503238196329524,0.20133605564478785,24767.666666666668,
5001,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,False,internal,2,0,1,6,0.7105372085352428,1.2954808196906622,0.12559359737982353,34153.666666666664,
5002,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,False,internal,2,0,1,6,0.9632064236405616,1.5131235969796155,0.4132892503015076,41855.333333333336,
5003,Minimax,Stratagem,Minimax vs Stratagem,3,balanceada,False,3,3,balanceada,stratagem_internal,False,internal,2,0,1,6,0.5203299721858153,0.7877568469848484,0.25290309738678235,21120.0,
